5;-8,0158;64,25304964;;;;;;;;;;;;;;;
5;-8,0158;64,25304964;;;;;;;;;;;;;;;
5;-8,0158;64,25304964;;;;;;;;;;;;;;;
5;-8,0158;64,25304964;;;;;;;;;;;;;;;
5;-8,0158;64,25304964;;;;;;;;;;;;;;;
5;-8,0158;64,25304964;;;;;;;;;;;;;;;
5;-8,0158;64,25304964;;;;;;;;;;;;;;;
5;-8,0158;64,25304964;;;;;;;;;;;;;;;
5;-8,0158;64,25304964;;;;;;;;;;;;;;;
5;-8,0158;64,25304964;;;;;;;;;;;;;;;
5;-8,0158;64,25304964;;;;;;;;;;;;;;;
5;-8,0158;64,25304964;;;;;;;;;;;;;;;
5;-8,0158;64,25304964;;;;;;;;;;;;;;;
5;-8,0158;64,25304964;;;;;;;;;;;;;;;
5;-8,0158;64,25304964;;;;;;;;;;;;;;;
5;-8,0158;64,25304964;;;;;;;;;;;;;;;
5;-8,0158;64,25304964;;;;;;;;;;;;;;;
5;-8,0158;64,25304964;;;;;;;;;;;;;;;
5;-8,0158;64,25304964;;;;;;;;;;;;;;;
5;-8,0158;64,25304964;;;;;;;;;;;;;;;
5;-8,0158;64,25304964;;;;;;;;;;;;;;;
5;-8,0158;64,25304964;;;;;;;;;;;;;;;
5;-8,0158;64,25304964;;;;;;;;;;;;;;;
5;-8,0158;64,25304964;;;;;;;;;;;;;;;
5;-8,0158;64,25304964;;;;;;;;;;;;;;;
5;-8,0158;64,25304964;;;;;;;;;;;;;;;
5;-8,0158;64,25304964;;;;;;;;;;;;;;;
5;-8,0158;64,25304964;;;;;;;;;;;;;;;
5;-8,0158;64,25304964;;;;;;;;;;;;;;;
5;-8,0158;64,25304964;;;;;;;;;;;;;;;
5;-8,0158;64,25304964;;;;;;;;;;;;;;;
5;-8,0158;64,25304964;;;;;;;;;;;;;;;
5;-8,0158;64,25304964;;;;;;;;;;;;;;;
5;-8,0158;64,25304964;;;;;;;;;;;;;;;
5;-8,0158;64,25304964;;;;;;;;;;;;;;;
5;-8,0158;64,25304964;;;;;;;;;;;;;;;
5;-8,0158;64,25304964;;;;;;;;;;;;;;;
5;-8,0158;64,25304964;;;;;;;;;;;;;;;
5;-8,0158;64,25304964;;;;;;;;;;;;;;;
5;-8,0158;64,25304964;;;;;;;;;;;;;;;
5;-8,0158;64,25304964;;;;;;;;;;;;;;;
5;-8,0158;64,25304964;;;;;;;;;;;;;;;
5;-8,0158;64,25304964;;;;;;;;;;;;;;;
5;-8,0158;64,25304964;;;;;;;;;;;;;;;
5;-8,0158;64,25304964;;;;;;;;;;;;;;;
6;-7,0158;49,22144964;;;;;;;;;;;;;;;
6;-7,0158;49,22144964;;;;;;;;;;;;;;;
6;-7,0158;49,22144964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
7;-6,0158;36,18984964;;;;;;;;;;;;;;;
